#hgnc_id	hgnc_symbol	confidence_level	penetrance	pmid	omim_id	inheritance	panel_id	panel_name	panel_version	line_number
HGNC:12787	WNT7B	3	-	35790350	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	5862
HGNC:28486	MFSD8	3	-	31006324	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	5865
HGNC:25660	TTC21B	3	-	33875766	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	5868
HGNC:18324	HSD3B7	3	-	27604308	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	5871
HGNC:8785	PDE6A	3	-	35033039	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	5873
HGNC:25994	NSUN2	3	-	35126837	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	5874
HGNC:10018	RING1	1	-	29386386	-	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	137	Mendeliome	1.1245	5875
HGNC:16932	NEBL	2	-	27186169	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	5876
HGNC:9091	PLS3	3	-	29736964||29884797||28777485||32655496||25209159	-	X-LINKED: hemizygous mutation in males, monoallelic mutations in females may cause disease (may be less severe, later onset than males)	137	Mendeliome	1.1245	5879
HGNC:3363	ENTPD1	3	-	30652007	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	5880
HGNC:17318	RXFP2	1	-	31167797||20963592	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	5882
HGNC:11431	STX16	3	-	33320452||32337648||33247854||29959430||1456170	-	MONOALLELIC, autosomal or pseudoautosomal, paternally imprinted (maternal allele expressed)	137	Mendeliome	1.1245	5883
HGNC:452	AMBN	3	-	31402633||30174330	-	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	137	Mendeliome	1.1245	5887
HGNC:16901	SPEG	3	-	28624463||30412272||26578207||33794647||30157964||31625632||29614691||29474540||32925938	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	5888
HGNC:23787	TMEM63C	3	-	PMID: 35718349	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	5889
HGNC:1476	CAPN1	3	-	31104286||31023339||27320912||29678961||30572172	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	5891
HGNC:14543	WNK3	3	-	35678782	-	X-LINKED: hemizygous mutation in males, biallelic mutations in females	137	Mendeliome	1.1245	5892
HGNC:30972	SECISBP2	3	-	19602558||22247018||21084748	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	5894
HGNC:8582	PAH	3	-	27604308	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	5897
HGNC:17869	AFF4	3	-	31630891||31058441||33248856	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	5907
HGNC:13177	IKZF2	3	-	34920454||34826259	-	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	137	Mendeliome	1.1245	5908
HGNC:8490	ORC4	3	-	23023959||22333897	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	5909
HGNC:9080	PLN	3	-	33947203	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	5910
HGNC:5013	HMOX1	2	-	20844238	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	5911
HGNC:11943	TNNC1	3	-	33947203||31983221||17977476||19808376	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	5913
HGNC:29905	CSDE1	3	-	31579823	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	5914
HGNC:8554	PABPC1	3	-	PMID: 35511136	-	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	137	Mendeliome	1.1245	5918
HGNC:8657	PCDH12	3	-	30178464	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	5919
HGNC:20509	ZC3H14	2	-	28666327||33710394	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	5920
HGNC:9143	PHOX2B	3	-	31444792	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	5921
HGNC:20422	POLR1D	3	-	25790162||27448281	-	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	137	Mendeliome	1.1245	5922
HGNC:30238	WLS	3	-	PMID: 34587386	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	5923
HGNC:7631	NAGA	3	-	31468281||1313741||15619430	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	5925
HGNC:13176	IKZF1	3	-	29889099||31057532||35333544	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	5926
HGNC:10803	SFTPD	1	-	9751757	-	Unknown	137	Mendeliome	1.1245	5927
HGNC:2597	CYP1B1	3	-	27243976||21730847	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	5934
HGNC:29525	GLIS1	1	-	34385434	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	5936
HGNC:12840	YARS	3	-	19561293	-	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	137	Mendeliome	1.1245	5938
HGNC:10801	SFTPB	3	-	8021783	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	5939
HGNC:29865	CHMP3	2	-	PMID: 35710109	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	5940
HGNC:468	AMPD1	1	-	27296017	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	5945
HGNC:5261	HSPD1	3	-	28377887||32532876	-	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	137	Mendeliome	1.1245	5946
HGNC:29160	FASTKD2	3	-	34234304	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	5951
HGNC:5229	DNAJA1	1	-	30972502	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	5952
HGNC:560	AP1S2	3	-	30714330	-	X-LINKED: hemizygous mutation in males, biallelic mutations in females	137	Mendeliome	1.1245	5954
HGNC:25239	ARSK	3	-	32856704	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	5955
HGNC:13481	UNC93B1	2	-	29768176	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	5956
HGNC:14180	PDIA2	1	-	20098615	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	5960
HGNC:2202	COL4A1	3	-	21625620||20301768	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	5961
HGNC:17288	APOA5	3	-	PMID: 19447388	-	BOTH monoallelic and biallelic (but BIALLELIC mutations cause a more SEVERE disease form), autosomal or pseudoautosomal	137	Mendeliome	1.1245	5963
HGNC:24872	GNAS-AS1	1	-	29959430||22378814||25005734	-	MONOALLELIC, autosomal or pseudoautosomal, maternally imprinted (paternal allele expressed)	137	Mendeliome	1.1245	5965
HGNC:32528	PRCD	3	-	31640229||31189593||33087780||26497376	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	5966
HGNC:2203	COL4A2	3	-	33912663||22333902||33528536	-	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	137	Mendeliome	1.1245	5967
HGNC:22986	COL27A1	3	-	33963180||32360765	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	5968
HGNC:3257	EIF2B1	3	-	15776425||31882561||30014503	-	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	137	Mendeliome	1.1245	5969
HGNC:9349	PRDM5	3	-	33739556||27032025	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	5970
HGNC:20342	ZDHHC15	1	-	34345675	-	X-LINKED: hemizygous mutation in males, biallelic mutations in females	137	Mendeliome	1.1245	5971
HGNC:8957	PIGA	3	-	32694024||33333793	-	X-LINKED: hemizygous mutation in males, biallelic mutations in females	137	Mendeliome	1.1245	5972
HGNC:9455	PROP1	3	-	20301521||31090814	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	5976
HGNC:20207	B3GLCT	3	-	32204707||31795264||32533185	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	5977
HGNC:2206	COL4A4	3	-	20301386	-	BOTH monoallelic and biallelic (but BIALLELIC mutations cause a more SEVERE disease form), autosomal or pseudoautosomal	137	Mendeliome	1.1245	5978
HGNC:8599	PANX1	3	-	32838805||33495594	-	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	137	Mendeliome	1.1245	5979
HGNC:17985	ROBO4	2	-	32748548	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	5980
HGNC:7967	NR1H4	3	-	32443034	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	5984
HGNC:9546	PSMB9	3	-	34819510	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	5985
HGNC:9557	PSMD12	3	-	34906456	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	5987
HGNC:17928	PSMC3IP	3	-	29240891||34878148||30406445||35352317	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	5988
HGNC:4117	B4GALNT1	3	-	24103911	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	5989
HGNC:2210	COL5A2	3	-	20301422	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	5990
HGNC:924	B4GALT1	3	-	21920538	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	5995
HGNC:3211	EEF1D	2	-	30787422||28097321	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	5996
HGNC:28583	RSPO2	3	-	32457899	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	5999
HGNC:939	BAG3	3	-	30442290||25448463||25008357||31983221||27391596||28737513||33947203||32453099||29323723||24623017||28211974	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	6000
HGNC:7450	MTMR2	3	-	31680794||33653949||32488727||32586600	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6001
HGNC:26321	ASPRV1	3	-	PMID: 32516568	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	6002
HGNC:9216	POU3F3	3	-	24550763	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	6003
HGNC:11317	SSBP1	3	-	31479473	-	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6004
HGNC:25334	ELMOD1	1	-	31327155	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6005
HGNC:19317	P3H2	3	-	35499085	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6008
HGNC:17103	TNPO3	3	-	31192305||31071488	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	6011
HGNC:3488	ETS1	1	-	31160359	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	6012
HGNC:16075	RAB33B	3	-	34284742	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6013
HGNC:966	BBS1	3	-	20177705||15637713	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6015
HGNC:6715	LTBP2	3	-	30565850||30380740||32165823	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6016
HGNC:195	ADAM17	3	-	25804906||22236242||21041656	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6018
HGNC:26291	BBS10	3	-	19252258	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6019
HGNC:26300	ODAPH	3	-	27558265	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6022
HGNC:1527	CAV1	3	-	27717241||33776068||28768485||32502478||33836561	-	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6024
HGNC:26186	TMEM53	3	-	PMID: 33824347	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6026
HGNC:20367	FRY	2	-	27457812||21937992||31487712	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6027
HGNC:20751	WDFY3	3	-	31327001	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	6028
HGNC:3098	TOR1A	3	-	31347572||32243914||31583275	-	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6029
HGNC:18243	RCBTB1	3	-	33104391||35057699||33624564	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6030
HGNC:19306	SLC30A7	2	-	PMID: 35751429	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	6033
HGNC:15979	TP63	3	-	20556892	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	6034
HGNC:2897	DLC1	3	-	29773874	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6035
HGNC:17358	TPK1	3	-	33626592||33231275	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6036
HGNC:3040	RCAN1	2	-	33863784	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	6037
HGNC:3092	DYRK1B	2	-	28743892||34786696||34193236	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	6038
HGNC:967	BBS2	3	-	31960602||15637713||28143435	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6040
HGNC:12404	TTPA	3	-	27604308	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6041
HGNC:28912	WDR45	3	-	30842224	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	6042
HGNC:2211	COL6A1	3	-	29277723||23738969||24443028||20301676||25535305	-	BOTH monoallelic and biallelic (but BIALLELIC mutations cause a more SEVERE disease form), autosomal or pseudoautosomal	137	Mendeliome	1.1245	6045
HGNC:9968	REV3L	3	-	26068067	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	6046
HGNC:13839	ADGRA3	1	-	23105016	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6053
HGNC:26520	CCDC155	3	-	35587281||29790874||35708642||35674372	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6054
HGNC:17993	TRPM4	2	-	35205305||34897640	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	6055
HGNC:8972	PIK3C2B	2	-	PMID:35786744	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	6056
HGNC:3401	EPHX1	2	-	34342583	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	6059
HGNC:2212	COL6A2	3	-	20301676	-	BOTH monoallelic and biallelic (but BIALLELIC mutations cause a more SEVERE disease form), autosomal or pseudoautosomal	137	Mendeliome	1.1245	6060
HGNC:21057	RSPH9	3	-	22384920	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6063
HGNC:16380	TRIM32	3	-	31309175	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6067
HGNC:14889	DNAJB11	3	-	33129895||29777155||34177435	-	BOTH monoallelic and biallelic (but BIALLELIC mutations cause a more SEVERE disease form), autosomal or pseudoautosomal	137	Mendeliome	1.1245	6068
HGNC:13433	ROBO3	3	-	32373565	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6069
HGNC:2661	DAB1	1	-	33928188	-	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6070
HGNC:8619	PAX5	3	-	28263302||35094443||31452935||25418537||27626380||35947077	-	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6071
HGNC:26133	CWH43	1	Incomplete	PMID: 33459505||34380733	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	6072
HGNC:10274	RP2	3	-	10053026||26143542||8225316	-	X-LINKED: hemizygous mutation in males, biallelic mutations in females	137	Mendeliome	1.1245	6073
HGNC:10297	RPIA	3	-	31247379	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6074
HGNC:20165	NYNRIN	2	-	PMID: 30885698	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6075
HGNC:5246	HSPB1	3	-	32639100||32334137	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	6076
HGNC:12299	TRHR	3	-	32319661	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6077
HGNC:9871	RASA1	3	-	31300548||29891884	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	6079
HGNC:2073	TPP1	3	-	31283065	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6080
HGNC:12313	JMJD1C	3	-	26181491||32996679	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	6081
HGNC:2213	COL6A3	3	-	20301676||32037012||26872670	-	BOTH monoallelic and biallelic (but BIALLELIC mutations cause a more SEVERE disease form), autosomal or pseudoautosomal	137	Mendeliome	1.1245	6082
HGNC:12261	TRDN	3	-	30649896||31983240	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6084
HGNC:21637	SATB2	3	-	32446642||29023086	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	6085
HGNC:33720	CFAP221	1	-	31636325	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6086
HGNC:18704	NAA10	3	-	34075687	-	X-LINKED: hemizygous mutation in males, monoallelic mutations in females may cause disease (may be less severe, later onset than males)	137	Mendeliome	1.1245	6089
HGNC:10604	SCO2	3	-	31844624||29351582||26427993	-	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6092
HGNC:989	BCL10	3	-	32008135	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6093
HGNC:16902	BCKDK	3	-	24449431	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6095
HGNC:26022	TRMT10C	3	-	33886802	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6099
HGNC:13221	BCL11A	3	-	32903878	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	6100
HGNC:3372	EOMES	1	-	17353897	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6101
HGNC:1077	BMPR1B	3	-	35034853	-	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6103
HGNC:20472	LSM1	1	-	31010896	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6104
HGNC:11908	TNFRSF11A	3	-	32048120	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6106
HGNC:838	ATP5E	3	-	20026007	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6111
HGNC:21056	ERMARD	1	-	27087860	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	6112
HGNC:26267	POMK	3	-	31833209||29910097||32907597||28109637	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6113
HGNC:16126	MACROD2	1	-	31055587	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	6114
HGNC:10799	SFTPA2	3	-	32602668	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	6115
HGNC:10807	SGCD	3	-	20623375||10838250||30733730	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6116
HGNC:17213	COLEC11	3	-	26789649||28301481	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6117
HGNC:25280	TTC25	3	-	33746037||31765523||33715250||34215651	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6119
HGNC:24624	SIL1	3	-	24176978||20301371	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6120
HGNC:10888	SIX2	1	-	24429398	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	6121
HGNC:19034	MAST1	3	-	31721002	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	6122
HGNC:11583	SERPINA7	3	-	16947003||34126618||28553659||29733970||32266677	-	X-LINKED: hemizygous mutation in males, monoallelic mutations in females may cause disease (may be less severe, later onset than males)	137	Mendeliome	1.1245	6123
HGNC:10918	SLC14A1	1	-	27834480||28065763	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	6124
HGNC:20233	COQ6	3	-	28125198	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6125
HGNC:10940	SLC1A2	3	-	30937933	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	6127
HGNC:21642	VARS2	3	-	29137650||31623496	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6129
HGNC:3483	ETFDH	3	-	27038534	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6130
HGNC:1040	BFSP1	3	-	26694549||31842807	-	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6131
HGNC:12425	TULP3	3	-	PMID: 35397207	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6132
HGNC:11120	SMPD1	3	-	32292456||32280632||28164782	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6133
HGNC:10983	SLC25A13	3	-	21424115	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6135
HGNC:30162	EXOC3L2	3	-	30327448||27894351||28749478	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6139
HGNC:3490	ETV1	1	-	34430591||16254181	-	Unknown	137	Mendeliome	1.1245	6141
HGNC:11013	SLC30A2	3	-	32278324||30450693||28665435	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	6145
HGNC:20247	MEPCE	1	-	31467394	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	6146
HGNC:12801	XBP1	1	-	32294597||33325615	-	Unknown	137	Mendeliome	1.1245	6147
HGNC:28845	MED25	3	-	32816121	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6150
HGNC:17097	EXOSC2	2	-	31628467	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6151
HGNC:8125	OGG1	1	-	29305130	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	6152
HGNC:24305	NCAPD2	3	-	31056748	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6153
HGNC:11030	SLC4A4	3	-	35260236||29914390||33439394	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6155
HGNC:4585	GRIN2A	3	-	30544257||35983985	-	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6156
HGNC:12566	UNC13B	1	-	33876820	-	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6158
HGNC:23141	TRMT5	3	-	35109800	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6159
HGNC:25902	POMGNT2	3	-	26060116||34301702	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6161
HGNC:17341	TRNT1	3	-	23553769||27389523||29170023	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6164
HGNC:2244	COQ7	3	-	33215859||31240163||28409910	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6165
HGNC:6774	SMAD9	3	-	29844917	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	6167
HGNC:19139	POMGNT1	3	-	30937090||30961548	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6169
HGNC:5036	HNRNPD	3	-	33057194||33874999	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	6170
HGNC:29947	TRAK1	3	-	28924745	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6173
HGNC:11133	SNAP29	3	-	29051910||30793783	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6174
HGNC:11161	SNRPE	3	-	31671093	-	MONOALLELIC, autosomal or pseudoautosomal, maternally imprinted (paternal allele expressed)	137	Mendeliome	1.1245	6176
HGNC:29866	NFASC	3	-	31501903||31608123	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6179
HGNC:11194	SOX18	3	-	33851505	-	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6182
HGNC:11216	SPAG7	1	-	24452265	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	6185
HGNC:3647	FECH	3	-	20105171||23016163	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6189
HGNC:5037	HNRNPDL	3	-	32407983||32904822||32367994||31995753||31267206	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	6191
HGNC:1057	BLK	2	-	28095440||23224494||25926555	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	6192
HGNC:9179	POLG	3	-	30451971	-	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6193
HGNC:8590	PAK1	3	-	31504246	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	6195
HGNC:14988	POFUT1	3	-	29452367||25157627	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	6196
HGNC:25751	TRAPPC11	3	-	30105108||29855340	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6199
HGNC:24284	TRAPPC12	3	-	32369837	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6203
HGNC:9171	PODXL	3	-	28117080||30523047||29244787||24048372	-	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6204
HGNC:30260	PNPO	3	-	32888189||33981986||33748042||34769443	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6205
