#hgnc_id	hgnc_symbol	confidence_level	penetrance	pmid	omim_id	inheritance	panel_id	panel_name	panel_version	line_number
HGNC:7978	NR3C1	3	-	30158362||31995340	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	6720
HGNC:15460	CACNA2D3	1	-	22542183||23375656||31275518	-	Unknown	137	Mendeliome	1.1245	6732
HGNC:2400	CRYBB3	3	-	33510601||34356085||33594837	-	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6741
HGNC:9606	PTH	3	-	35165722||32421798	-	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6753
HGNC:3378	EPB41L1	1	-	25961944||26539891	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	6754
HGNC:19750	TTC7A	3	-	28936210||31743734||30553809	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6768
HGNC:8943	SERPINI1	3	-	28631894||25401298	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	6769
HGNC:4507	GABBR2	3	-	28061363||28135719||29377213	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	6771
HGNC:13780	GFM1	3	-	25852744||26937387||31680380	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6772
HGNC:2227	COMP	3	-	20301302||20301660	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	6773
HGNC:20073	SNX27	3	-	31721175||23524343||25894286||21300787	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6776
HGNC:30313	UBR4	2	-	29062094||28600779||23982692	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	6778
HGNC:18688	CRB2	3	-	33575434||30212996||30593785||33687977||31438467||32051522	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6795
HGNC:497	TRPA1	2	-	20718100||24778270||21468319||24564660||28314413	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	6796
HGNC:11356	STAG3	3	-	31363903||31803224	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6802
HGNC:33782	PTRHD1	3	-	27753167||30398675||29143421||27134041	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6808
HGNC:8526	OXA1L	2	-	30201738||16435202	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6812
HGNC:11199	SOX3	2	-	29175558||30125608	-	X-LINKED: hemizygous mutation in males, biallelic mutations in females	137	Mendeliome	1.1245	6813
HGNC:9751	QARS	3	-	28620870||25432320||25041233||25471517||32042906	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6819
HGNC:45	ABCB4	3	-	32376413||28924228	-	BOTH monoallelic and biallelic (but BIALLELIC mutations cause a more SEVERE disease form), autosomal or pseudoautosomal	137	Mendeliome	1.1245	6826
HGNC:9154	PNKP	3	-	31436889||31707899	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6831
HGNC:24003	HTR3C	1	-	19035560||18681779	-	Unknown	137	Mendeliome	1.1245	6834
HGNC:6323	KIF5A	3	-	28902413||30057544||29892902||26403765||25695920	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	6844
HGNC:8820	PDYN	3	-	22243190||23108490||23471613||20301317||22287014	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	6849
HGNC:10368	RPL8	2	-	25424902||34961992	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	6859
HGNC:9580	PSTPIP1	3	-	34745107||34778321||34047005||34938582||34492165	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	6863
HGNC:1916	CHD1L	1	-	24429398||22146311	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	6876
HGNC:18603	COL25A1	3	-	31875546||26486031||26437029||35077597	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6877
HGNC:21699	CERKL	3	-	27208204||32865075||32411380||28130426||28838317||33322828	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6879
HGNC:1573	KRIT1	3	-	16571644||29593473	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	6880
HGNC:30859	SNRNP200	3	-	29320387||23847139||31260034||27735924	-	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6887
HGNC:3091	DYRK1A	3	-	31263215||25707398	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	6888
HGNC:11922	CD27	3	-	25843314||22365582	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6889
HGNC:5227	HSF4	3	-	26490182||31815953||29243736	-	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6895
HGNC:2961	DYNC1H1	3	-	28196890||25512093	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	6901
HGNC:11842	TLK2	3	-	23911319||29942082||30559488||31558842	-	BOTH monoallelic and biallelic (but BIALLELIC mutations cause a more SEVERE disease form), autosomal or pseudoautosomal	137	Mendeliome	1.1245	6903
HGNC:21219	ICK	3	-	24797473||27466187||24853502	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6904
HGNC:34	ABCA4	3	-	30643219||30480703||29971439||29847635	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6910
HGNC:20145	GPR143	3	-	29761529||30555098	-	X-LINKED: hemizygous mutation in males, biallelic mutations in females	137	Mendeliome	1.1245	6915
HGNC:13315	HDAC8	3	-	24403048||30614194	-	X-LINKED: hemizygous mutation in males, monoallelic mutations in females may cause disease (may be less severe, later onset than males)	137	Mendeliome	1.1245	6921
HGNC:1848	CEL	2	-	24062244||17989309||29233499||18544793||27650499	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	6925
HGNC:11086	SLIT2	2	-	26026792||15130495	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	6926
HGNC:1919	CHD4	3	-	31388190||34109749	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	6931
HGNC:3534	F13B	3	-	20331752||26247044	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6932
HGNC:3771	FMO3	3	-	31240165||28649550	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6933
HGNC:1733	CDK13	3	-	29393965||30904094	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	6934
HGNC:2200	COL2A1	3	-	20179744||27234559	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	6939
HGNC:15671	NFKBID	1	-	26973645||25347393||22761313	-	Unknown	137	Mendeliome	1.1245	6944
HGNC:9577	PSPH	3	-	26888760||27604308	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6951
HGNC:15819	ANKRD1	1	-	19608030||30681346||19525294	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	6961
HGNC:10882	SIM1	3	-	30926952||23778139||23778136||33434169	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	6964
HGNC:10457	RS1	3	-	15932525||23453514||23847049	-	X-LINKED: hemizygous mutation in males, biallelic mutations in females	137	Mendeliome	1.1245	6971
HGNC:3826	FPR1	1	-	29105764||28371599	-	Unknown	137	Mendeliome	1.1245	6978
HGNC:4419	GNRH1	3	-	32134721||26595427||31200363	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6987
HGNC:19309	KANK1	1	-	30684669||29729439	-	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	137	Mendeliome	1.1245	6997
HGNC:438	ALPL	3	-	19500388||23688511	-	BOTH monoallelic and biallelic (but BIALLELIC mutations cause a more SEVERE disease form), autosomal or pseudoautosomal	137	Mendeliome	1.1245	7015
HGNC:2024	CLCN6	3	-	21107136||25794116	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	7021
HGNC:2514	CTNNB1	3	-	29435196||25326669||30640974	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	7024
HGNC:28660	ISCA1	3	-	30113620||30105122||32092383||31016283	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	7026
HGNC:9457	PLPBP	3	-	29689137||30668673	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	7039
HGNC:7678	NDP	3	-	23444378||27217716||29181528||31827910	-	X-LINKED: hemizygous mutation in males, biallelic mutations in females	137	Mendeliome	1.1245	7042
HGNC:21082	SEC63	3	-	20095989||23209713	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	7050
HGNC:9477	PRSS12	2	-	22090715||23344636	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	7053
HGNC:8846	PER2	1	-	33474825||31527662	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	7067
HGNC:6341	KISS1	2	-	22766261||25783047	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	7076
HGNC:19700	CNKSR1	2	-	30237576||21937992||30450701	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	7077
HGNC:11990	TOP2B	3	-	28343847||12773624	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	7088
HGNC:18116	KHDRBS1	3	-	29808484||20881015||34794894||28938739	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	7093
HGNC:29426	CCBE1	3	-	25925991||21778431||27345729	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	7097
HGNC:236	ADCY5	3	-	32647899||33051786	-	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	137	Mendeliome	1.1245	7102
HGNC:17087	ICOSLG	2	-	30498080||31532372	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	7114
HGNC:5321	HYAL2	3	-	26515055||28081210||34906488||23172227	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	7115
HGNC:4890	CFHR2	3	-	20800271||23728178||24334459	-	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	137	Mendeliome	1.1245	7124
HGNC:7774	NFAT5	2	-	36238298||25667416	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	7128
HGNC:16031	RNF31	2	-	30936877||26008899	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	7130
HGNC:14509	MRPS23	3	-	25663021||28752220||17873122	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	7135
HGNC:2321	CPOX	3	-	28349448||30828546||24156084||23582006	-	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	137	Mendeliome	1.1245	7141
HGNC:6365	KLK4	3	-	27066511||28611678	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	7148
HGNC:29572	LSR	2	-	30250217||32303357	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	7150
HGNC:4388	GNAL	3	-	33175450||32180288	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	7156
HGNC:3810	FOXF2	2	-	PMID: 30561639||22022403	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	7162
HGNC:18626	IFT27	3	-	25443296||26763875	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	7169
HGNC:30497	KIF7	3	-	26648833||26174511||26349186||25714560	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	7177
HGNC:32669	TRIM71	3	-	PMID: 29983323||32168371||30975633	-	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	137	Mendeliome	1.1245	7179
HGNC:10911	SLC12A2	3	-	29288388||28135719	-	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	137	Mendeliome	1.1245	7180
HGNC:29605	SH2B3	3	-	31102422||31173385||26457647||23908464	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	7186
HGNC:26658	POC5	3	-	25642776||29272404	-	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	137	Mendeliome	1.1245	7189
HGNC:12858	ZAP70	3	-	33531381||33628209	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	7199
HGNC:12762	WFS1	3	-	25211237||33693650	-	BOTH monoallelic and biallelic (but BIALLELIC mutations cause a more SEVERE disease form), autosomal or pseudoautosomal	137	Mendeliome	1.1245	7201
HGNC:9760	RAB11A	3	-	29100083||33875846	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	7205
HGNC:11762	TFR2	3	-	29743178||24847265	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	7206
HGNC:7960	NR0B1	3	-	26030781||19508677	-	X-LINKED: hemizygous mutation in males, biallelic mutations in females	137	Mendeliome	1.1245	7215
HGNC:9189	POLR2C	2	-	29367954||34794894	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	7216
HGNC:7508	MUC1	3	-	29186029||29520014||29156055	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	7217
HGNC:9454	PROM1	3	-	32820593||34664634	-	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	137	Mendeliome	1.1245	7226
HGNC:1092	FOXL2	3	-	31077882||18642388	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	7228
HGNC:30349	POLR3H	2	-	30830215||34794894	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	7235
HGNC:24040	ADIPOR1	2	-	27655171||26662040	-	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	137	Mendeliome	1.1245	7241
HGNC:1464	CAMK4	3	-	33098801||30262571||33211350	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	7243
HGNC:11654	TCOF1	3	-	21951868||15150774||12444270	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	7245
HGNC:15710	LDB3	3	-	27546599||25911362	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	7246
HGNC:30836	POC1B	3	-	31390656||29377742||29220607	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	7248
HGNC:7737	NEFH	3	-	28709447||30992180	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	7250
HGNC:16874	SV2B	1	-	23617838||23937191	-	Unknown	137	Mendeliome	1.1245	7252
HGNC:15629	B3GNT2	2	-	23359570||23877401	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	7254
HGNC:5144	HPCA	3	-	30991467||30145809	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	7257
HGNC:7208	MPDZ	3	-	30518636||29499638	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	7262
HGNC:9811	RAD21	3	-	32193685||31704779	-	BOTH monoallelic and biallelic (but BIALLELIC mutations cause a more SEVERE disease form), autosomal or pseudoautosomal	137	Mendeliome	1.1245	7263
HGNC:10019	RIPK1	3	-	31213653||30591564	-	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	137	Mendeliome	1.1245	7267
HGNC:19297	TNK2	2	-	27977884||23686771||31517310	-	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	137	Mendeliome	1.1245	7269
HGNC:10295	RPGR	3	-	30105367||26093275||31775781	-	X-LINKED: hemizygous mutation in males, biallelic mutations in females	137	Mendeliome	1.1245	7282
HGNC:7821	NID1	3	-	12480912||23674478||30773799||25558065	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	7296
HGNC:30832	TRAPPC9	3	-	30853973||29187737	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	7298
HGNC:26406	SCLT1	3	-	30237576||24285566||28486600||32253632||30425282||28005958	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	7300
HGNC:174	ACVR2B	1	-	30622330||21864452	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	7303
HGNC:10602	SCNN1G	3	-	28484659||22207244||30801930||31655555	-	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	137	Mendeliome	1.1245	7310
HGNC:16466	SUFU	3	-	31485359||33024317	-	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	137	Mendeliome	1.1245	7312
HGNC:9070	PLEK	1	-	32337552||19159392	-	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	137	Mendeliome	1.1245	7313
HGNC:16243	MYLK2	1	-	25825456||20301725||24082139	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	7315
HGNC:68	ABCD4	3	-	30651581||28572511||31113616||33729671	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	7317
HGNC:10968	SLC22A4	1	-	15184985||24972750	-	Unknown	137	Mendeliome	1.1245	7320
HGNC:29190	TNRC6B	3	-	25228304||28135719||27479843||25363768||28959963	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	7323
HGNC:3435	ERCC3	3	-	32557569||27004399	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	7324
HGNC:12423	TULP1	3	-	27440997||21987678	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	7331
HGNC:10856	SI	3	-	31557950||3149304	-	BOTH monoallelic and biallelic (but BIALLELIC mutations cause a more SEVERE disease form), autosomal or pseudoautosomal	137	Mendeliome	1.1245	7336
HGNC:697	ARL6IP1	3	-	31272422||30980493||28471035	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	7337
HGNC:30881	ALG13	3	-	32238909||24896178||26482601	-	X-LINKED: hemizygous mutation in males, monoallelic mutations in females may cause disease (may be less severe, later onset than males)	137	Mendeliome	1.1245	7341
HGNC:9414	PRKG1	3	-	30577811||30071989	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	7354
HGNC:9317	PPP3R1	1	-	32337552||19159392	-	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	137	Mendeliome	1.1245	7359
HGNC:652	ARF1	3	-	34353862||36345169	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	7361
HGNC:7696	NDUFB10	3	-	32025618||33169436	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	7362
HGNC:9859	RAP1GDS1	3	-	32431071||33875846	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	7366
HGNC:28027	WDPCP	3	-	28289185||32055034||29588463	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	7371
HGNC:3437	ERCC5	3	-	30838033||33219753||33766032	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	7375
HGNC:16499	RAB39B	3	-	28851564||27943471||34761259||29152164||33880059||32670181||27448726||27066548	-	X-LINKED: hemizygous mutation in males, biallelic mutations in females	137	Mendeliome	1.1245	7385
HGNC:20767	PDLIM3	1	unknown	26455666||30681346||20801532	-	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	137	Mendeliome	1.1245	7392
HGNC:18150	MYO18B	3	-	27879346||32637634	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	7393
HGNC:19691	MECR	3	-	31137067||31070877	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	7400
HGNC:1515	CAST	3	-	28851602||30656735||31392520	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	7409
HGNC:4247	GGCX	3	-	26758921||32785662||30531603	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	7415
HGNC:9604	PTGS1	2	-	27629384||32299908||8562397||11442478	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	7417
HGNC:30372	KLHL40	3	-	32352246||31908664||27528495	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	7418
HGNC:9402	PRKCG	3	-	34292398||33739604	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	7423
HGNC:21208	WDR26	3	-	33506510||33675273	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	7431
HGNC:4868	HERC2	3	-	27759030||26077850||30902390||27848944||32571899	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	7433
HGNC:9650	PTPN2	2	-	32499645||27658548	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	7446
HGNC:1160	TWNK	3	-	32234020||18593709	-	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	137	Mendeliome	1.1245	7456
HGNC:6512	LARS	3	-	32699352||28774368||30349989	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	7460
HGNC:12412	TUBB2A	3	-	29547997||32571897||32203252	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	7461
HGNC:16905	KLHL41	3	-	28826497||30986853||28939701	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	7465
HGNC:17019	PRICKLE1	3	-	30564977||29790814||31035234||26727662||30345727	-	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	137	Mendeliome	1.1245	7469
HGNC:2148	CNGA1	3	-	33633220||32705276||20301590	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	7473
HGNC:4021	KDSR	3	-	28774589||30467204	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	7476
HGNC:6904	MAT2A	2	-	25557781||30071989	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	7481
HGNC:2384	CRY1	3	Incomplete	PMID: 32538895||PMID: 28388406	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	7488
HGNC:7572	MYH2	3	-	28729039||29934118||27177998||32578970||27490141	-	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	137	Mendeliome	1.1245	7495
HGNC:16993	SEC61B	2	-	28862642||30652979||28375157	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	7499
HGNC:10369	RPL9	2	-	20116044||29114930||31799629	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	7508
HGNC:1675	CD3G	3	-	18482219||24910257||23590417||11160319||31921117	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	7510
HGNC:166	ACTN4	3	-	26301083||22351778	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	7511
HGNC:4814	KALRN	1	-	17357071||30675382||27421267||32580138	-	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	137	Mendeliome	1.1245	7517
HGNC:8617	PAX3	3	-	20301703||30854529	-	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	137	Mendeliome	1.1245	7524
HGNC:315	AFG3L2	3	-	32548275||30252181||30389403	-	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	137	Mendeliome	1.1245	7526
HGNC:3791	FOLR1	3	-	30420205||27743887	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	7527
HGNC:23	ABAT	3	-	25738457||27903293	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	7529
HGNC:15853	ARFGEF2	3	-	26126837||25160555	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	7544
HGNC:4080	GABRA6	1	-	21930603||19429026||29215089	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	7546
HGNC:7579	MYH9	3	-	23976996||21908426	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	7547
HGNC:24969	NPRL2	3	-	31594065||28199897	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	7550
HGNC:18276	SEC61A1	3	-	32325141||28782633	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	7553
HGNC:6649	LMOD3	3	-	29331079||30642739	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	7564
HGNC:7687	NDUFA4	3	-	28988874||30361421	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	7571
HGNC:16841	LITAF	3	-	28211240||32665875	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	7572
HGNC:8881	PFN1	3	-	31802421||30203378||32589291||23141414||31991009||31401564||24309268||25499087||26908597||31611772||32392277||28040732||31346562	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	7575
HGNC:2343	CRB1	3	-	32922261||31884620||30285347	-	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	137	Mendeliome	1.1245	7579
HGNC:26384	IGSF10	2	-	27137492||31042289	-	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	137	Mendeliome	1.1245	7580
HGNC:26262	TTI2	3	-	31737043||32061250	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	7582
HGNC:3584	FANCC	3	-	30792206||31044565||28717661	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	7587
HGNC:16918	SYNCRIP	3	-	30504930||27479843||34157790||23020937	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	7588
HGNC:2439	CSF3R	3	-	32966608||33511998	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	7595
HGNC:9407	PRKD1	3	-	33919081||32817298	-	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	137	Mendeliome	1.1245	7601
HGNC:7067	CIITA	3	-	28676232||11466404||24789686||20197681	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	7602
HGNC:10585	SCN1A	3	-	29543227||32928894||25754450||30368457	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	7603
HGNC:24488	POC1A	3	-	26791357||26162852||26374189	-	BIALLELIC, autosomal or pseudoautosomal	137	Mendeliome	1.1245	7606
HGNC:16744	CIZ1	2	-	27163549||29154038||22447717	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	137	Mendeliome	1.1245	7610
